player,match_id,date,season,team,opposition,venue,is_first_innings,total_score,batting_score,bowling_score,balls_faced,balls_bowled,avg_score,weighted_avg_score,num_matches,recent_score,venue_avg_score,venue_std_score,venue_recent_score,num_venue_matches,opposition_avg_score,opposition_std_score,num_opposition_matches,innings_avg_score,innings_std_score,num_innings_matches,recent_5_avg,recent_5_std,recent_10_avg,recent_10_std,recent_20_avg,recent_20_std,batting_avg,bowling_avg,batting_matches,bowling_matches,recent_batting_avg,recent_bowling_avg,score_std,recent_score_std,form_trend,avg_days_between_matches
Shivam Dube,202207,2022-03-31,2022,CSK,LSG,"Brabourne Stadium, Mumbai",True,91,0,0,30,6,7.0,7.0,1,7.0,7.0,,7.0,0,7.0,,0,7.0,,1,7.0,,7.0,,7.0,,0.0,0.0,1,1,0.0,0.0,,,0.0,0.0
Shivam Dube,202211,2022-04-03,2022,CSK,PBKS,"Brabourne Stadium, Mumbai",True,113,107,0,30,0,49.0,50.04978130467367,2,49.0,91.0,59.39696961966999,91.0,1,49.0,59.39696961966999,0,49.0,59.39696961966999,2,49.0,59.39696961966999,49.0,59.39696961966999,49.0,59.39696961966999,0.0,0.0,2,2,0.0,0.0,59.39696961966999,59.39696961966999,83.99999999999999,5.0
Shivam Dube,202217,2022-04-09,2022,CSK,SRH,"Dr DY Patil Sports Academy, Mumbai",True,7,3,0,5,0,70.33333333333333,71.80505086771385,3,70.33333333333333,70.33333333333333,55.940444522128466,70.33333333333333,0,70.33333333333333,55.940444522128466,0,70.33333333333333,55.940444522128466,3,70.33333333333333,55.940444522128466,70.33333333333333,55.940444522128466,70.33333333333333,55.940444522128466,35.666666666666664,0.0,3,2,35.666666666666664,0.0,55.940444522128466,55.940444522128466,53.00000000000002,4.0
Shivam Dube,202222,2022-04-12,2022,CSK,RCB,"Dr DY Patil Sports Academy, Mumbai",True,181,0,0,46,0,54.5,54.407973761299914,4,54.5,7.0,55.57877292636101,7.0,1,54.5,55.57877292636101,0,54.5,55.57877292636101,4,54.5,55.57877292636101,54.5,55.57877292636101,54.5,55.57877292636101,27.5,0.0,4,2,27.5,0.0,55.57877292636101,55.57877292636101,-42.0,4.666666666666667
Shivam Dube,202229,2022-04-17,2022,CSK,GT,"Maharashtra Cricket Association Stadium, Pune",True,33,27,0,17,0,79.8,81.83875802411859,5,79.8,79.8,74.27785672729121,79.8,0,79.8,74.27785672729121,0,79.8,74.27785672729121,5,79.8,74.27785672729121,79.8,74.27785672729121,79.8,74.27785672729121,22.0,0.0,5,2,22.0,0.0,74.27785672729121,74.27785672729121,34.00000000000004,4.25
Shivam Dube,202233,2022-04-21,2022,CSK,MI,"Dr DY Patil Sports Academy, Mumbai",True,25,19,0,14,0,72.0,72.77757503484104,6,85.0,94.0,123.03657992645927,94.0,2,72.0,69.12886517222744,0,72.0,69.12886517222744,6,85.0,68.60029154456998,72.0,69.12886517222744,72.0,69.12886517222744,22.833333333333332,0.0,6,2,27.4,0.0,69.12886517222744,68.60029154456998,13.0,4.4
Shivam Dube,202238,2022-04-25,2022,CSK,PBKS,"Wankhede Stadium, Mumbai",True,16,12,0,7,0,65.28571428571429,65.04475788088733,7,71.8,7.0,65.55840725570414,7.0,1,113.0,65.55840725570414,1,65.28571428571429,65.55840725570414,7,71.8,73.3430296619931,65.28571428571429,65.55840725570414,65.28571428571429,65.55840725570414,22.285714285714285,0.0,7,2,31.2,0.0,65.55840725570414,73.3430296619931,-77.99999999999999,4.333333333333333
Shivam Dube,202255,2022-05-08,2022,CSK,DC,"Dr DY Patil Sports Academy, Mumbai",True,62,56,0,19,0,59.125,57.9740026587397,8,52.4,71.0,95.68698971124549,71.0,3,59.125,63.14707888278421,0,59.125,63.14707888278421,8,52.4,72.54515834981683,59.125,63.14707888278421,59.125,63.14707888278421,21.0,0.0,8,2,12.2,0.0,63.14707888278421,72.54515834981683,-8.500000000000002,4.285714285714286
Shivam Dube,202259,2022-05-12,2022,CSK,MI,"Wankhede Stadium, Mumbai",True,18,14,0,9,0,59.44444444444444,58.5417867963538,9,63.4,11.5,6.363961030678928,11.5,2,25.0,59.07645705166973,1,59.44444444444444,59.07645705166973,9,63.4,67.96543239029675,59.44444444444444,59.07645705166973,59.44444444444444,59.07645705166973,24.88888888888889,0.0,9,2,22.8,0.0,59.07645705166973,67.96543239029675,18.50000000000001,5.375
Shivam Dube,202262,2022-05-15,2022,CSK,GT,"Wankhede Stadium, Mumbai",True,2,0,0,2,0,55.3,53.35256242953535,10,30.8,13.666666666666666,5.8594652770823155,13.666666666666666,3,33.0,57.21897509665051,1,55.3,57.21897509665051,10,30.8,18.673510650116118,55.3,57.21897509665051,55.3,57.21897509665051,23.8,0.0,10,2,25.6,0.0,57.21897509665051,18.673510650116118,1.0,5.222222222222222
Shivam Dube,202301,2023-03-31,2023,CSK,GT,"Narendra Modi Stadium, Ahmedabad",True,31,0,0,18,0,50.45454545454545,50.45454545454545,11,24.6,50.45454545454545,56.61159534293948,24.6,0,17.5,21.920310216782973,2,50.45454545454545,56.61159534293948,11,24.6,22.512218904408336,54.8,57.707692535551764,50.45454545454545,56.61159534293948,21.636363636363637,0.0,11,2,20.2,0.0,56.61159534293948,22.512218904408336,-29.999999999999996,5.0
Shivam Dube,202306,2023-04-03,2023,CSK,LSG,"MA Chidambaram Stadium, Chennai",True,59,53,0,16,0,48.833333333333336,47.98413481136342,12,25.8,48.833333333333336,54.2684125994174,25.8,0,91.0,54.2684125994174,1,48.833333333333336,54.2684125994174,12,25.8,22.698017534577772,48.8,56.634893052879605,48.833333333333336,54.2684125994174,19.833333333333332,0.0,12,2,16.4,0.0,54.2684125994174,22.698017534577772,6.5000000000000036,33.63636363636363
Shivam Dube,202312,2023-04-08,2023,CSK,MI,"Wankhede Stadium, Mumbai",True,52,46,0,26,0,49.61538461538461,49.30431018818723,13,34.4,10.75,7.544313531837517,10.75,4,21.5,4.949747468305833,2,49.61538461538461,52.03450531704653,13,34.4,25.96728711282717,43.4,52.237066448175575,49.61538461538461,52.03450531704653,22.384615384615383,0.0,13,2,24.6,0.0,52.03450531704653,25.96728711282717,28.500000000000007,31.083333333333332
Shivam Dube,202317,2023-04-12,2023,CSK,RR,"MA Chidambaram Stadium, Chennai",True,16,12,0,9,0,49.785714285714285,49.61076123466372,14,32.4,59.0,49.997197723670276,59.0,1,49.785714285714285,49.997197723670276,0,49.785714285714285,49.997197723670276,14,32.4,23.586012804202408,47.9,50.66765349916168,49.785714285714285,49.997197723670276,24.071428571428573,0.0,14,2,22.6,0.0,49.997197723670276,23.586012804202408,10.500000000000005,29.076923076923077
Shivam Dube,202324,2023-04-17,2023,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",True,104,0,0,27,0,47.53333333333333,46.51837860195181,15,32.0,47.53333333333333,48.961889941735976,32.0,0,181.0,48.961889941735976,1,47.53333333333333,48.961889941735976,15,32.0,23.90606617576384,31.4,20.233086214855554,47.53333333333333,48.961889941735976,23.266666666666666,0.0,15,2,22.2,0.0,48.961889941735976,23.90606617576384,-21.500000000000007,27.285714285714285
Shivam Dube,202333,2023-04-23,2023,CSK,KKR,"Eden Gardens, Kolkata",True,102,0,0,21,0,51.0625,51.5863410870449,16,52.4,51.0625,49.36323699542673,52.4,0,7.0,49.36323699542673,1,51.0625,49.36323699542673,16,52.4,33.500746260344705,38.5,30.638574089246095,51.0625,49.36323699542673,21.8125,0.0,16,2,22.2,0.0,49.36323699542673,33.500746260344705,26.000000000000014,25.8
Shivam Dube,202337,2023-04-27,2023,CSK,RR,"Sawai Mansingh Stadium, Jaipur",True,98,92,0,33,0,54.05882352941177,55.67468583764213,17,66.6,54.05882352941177,49.366575975344006,66.6,0,16.0,49.366575975344006,1,54.05882352941177,49.366575975344006,17,66.6,37.024316333998655,46.2,36.064140392115576,54.05882352941177,49.366575975344006,20.529411764705884,0.0,17,2,22.2,0.0,49.366575975344006,37.024316333998655,43.00000000000002,24.5625
Shivam Dube,202341,2023-04-30,2023,CSK,PBKS,"MA Chidambaram Stadium, Chennai",True,54,48,0,17,0,56.5,58.854190267006956,18,74.4,37.5,30.405591591021544,37.5,2,64.5,68.58935777509511,2,56.5,48.999699879032875,18,74.4,39.07428822128434,54.4,37.7188429185084,56.5,48.999699879032875,24.5,0.0,18,2,30.0,0.0,48.999699879032875,39.07428822128434,-2.9999999999999916,23.352941176470587
Shivam Dube,202349,2023-05-06,2023,CSK,MI,"MA Chidambaram Stadium, Chennai",True,54,48,0,18,0,56.36842105263158,58.260245471798065,19,74.8,43.0,23.515952032609693,43.0,3,31.666666666666668,17.95364401266031,3,56.36842105263158,47.62260262419258,19,74.8,38.79690709322072,53.6,37.62446012901713,56.36842105263158,47.62260262419258,25.736842105263158,0.0,19,2,30.4,0.0,47.62260262419258,38.79690709322072,-24.000000000000014,22.22222222222222
Shivam Dube,202355,2023-05-10,2023,CSK,DC,"MA Chidambaram Stadium, Chennai",True,53,47,0,12,0,56.25,57.81875931687747,20,82.4,45.75,19.972898304118676,45.75,4,62.0,46.35546297221527,1,56.25,46.35546297221527,20,82.4,26.01538006641456,57.2,35.50211261319529,56.25,46.35546297221527,26.85,0.0,20,2,37.6,0.0,46.35546297221527,26.01538006641456,-21.999999999999996,21.36842105263158
Shivam Dube,202361,2023-05-14,2023,CSK,KKR,"MA Chidambaram Stadium, Chennai",True,80,74,0,34,0,56.095238095238095,57.36890132822766,21,72.2,47.2,17.59829537199555,47.2,5,54.5,67.17514421272202,2,56.095238095238095,45.187282239480574,21,72.2,25.420464197177832,62.3,29.91487924093962,58.55,44.90161760068221,27.80952380952381,0.0,21,2,47.0,0.0,45.187282239480574,25.420464197177832,-0.49999999999999556,20.5
Shivam Dube,202367,2023-05-20,2023,CSK,DC,"Arun Jaitley Stadium, Delhi",True,44,40,0,9,0,57.18181818181818,58.60607713502789,22,67.8,57.18181818181818,44.39180143485996,67.8,0,57.5,6.363961030678928,2,57.18181818181818,44.39180143485996,22,67.8,20.376457003120045,67.2,28.18115997928009,58.0,44.549204021479085,29.90909090909091,0.0,22,2,61.8,0.0,44.39180143485996,20.376457003120045,13.000000000000016,19.714285714285715
Shivam Dube,202371,2023-05-23,2023,CSK,GT,"MA Chidambaram Stadium, Chennai",True,5,1,0,3,0,56.608695652173914,57.57567736386727,23,57.0,52.666666666666664,20.665591369875354,51.4,6,22.0,17.349351572897472,3,56.608695652173914,43.45817124800978,23,57.0,13.527749258468683,65.7,29.05186932214709,54.55,42.69903856923293,30.347826086956523,0.0,23,2,51.4,0.0,43.45817124800978,13.527749258468683,-4.499999999999991,19.09090909090909
Shivam Dube,202374,2023-05-29,2023,CSK,GT,"Narendra Modi Stadium, Ahmedabad",True,54,48,0,21,0,54.458333333333336,54.308389020116145,24,47.2,31.0,43.78899918101991,31.0,1,17.75,16.520189667999176,4,54.458333333333336,43.78899918101991,24,47.2,27.142218037588602,61.0,34.75629439396553,54.45,42.81843552784982,29.125,0.0,24,2,42.0,0.0,43.78899918101991,27.142218037588602,-37.49999999999999,18.391304347826086
Shivam Dube,202401,2024-03-22,2024,CSK,RCB,"MA Chidambaram Stadium, Chennai",True,66,60,0,28,0,54.44,54.44,25,47.2,45.857142857142854,26.08593855846844,49.2,7,142.5,54.44722215136416,2,54.44,42.8671202671698,25,47.2,27.1422180375886,64.8,31.183328879386817,48.1,30.791147053042785,29.88,0.0,25,2,42.0,0.0,42.8671202671698,27.1422180375886,5.000000000000008,17.875
Shivam Dube,202407,2024-03-26,2024,CSK,GT,"MA Chidambaram Stadium, Chennai",True,103,97,0,23,0,54.88461538461539,55.12882953293286,26,49.8,48.375,25.179002022660526,51.6,8,25.0,21.621748310439653,5,54.88461538461539,42.06217010386119,26,49.8,28.42885857715712,61.0,28.031728055504853,49.75,30.82356412329953,31.03846153846154,0.0,26,2,44.6,0.0,42.06217010386119,28.42885857715712,30.500000000000007,29.08
Shivam Dube,202413,2024-03-31,2024,CSK,DC,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",True,28,22,0,17,0,56.666666666666664,57.77305859745937,27,54.4,56.666666666666664,42.272012927267575,54.4,0,53.0,9.0,3,56.666666666666664,42.272012927267575,27,54.4,35.5147856533022,61.1,28.195547323804316,53.65,32.42038832197061,33.48148148148148,0.0,27,2,49.2,0.0,42.272012927267575,35.5147856533022,24.500000000000007,28.115384615384617
Shivam Dube,202418,2024-04-05,2024,CSK,SRH,"Rajiv Gandhi International Stadium, Hyderabad",True,87,81,0,24,0,55.642857142857146,56.052089968859946,28,51.2,55.642857142857146,41.834076386242195,51.2,0,7.0,41.834076386242195,1,55.642857142857146,41.834076386242195,28,51.2,37.35906851087162,54.1,26.664374901521487,54.25,31.791880790707026,33.07142857142857,0.0,28,2,45.6,0.0,41.834076386242195,37.35906851087162,-18.999999999999996,27.25925925925926
Shivam Dube,202422,2024-04-08,2024,CSK,KKR,"MA Chidambaram Stadium, Chennai",True,60,54,0,18,0,56.724137931034484,57.61295356877483,29,67.6,54.44444444444444,29.770417830083904,61.4,9,63.0,49.72926703662542,3,56.724137931034484,41.490873825908245,29,67.6,29.091235793620044,57.4,28.620893688974064,55.5,32.593993634604395,34.724137931034484,0.0,29,2,61.6,0.0,41.490873825908245,29.091235793620044,-7.999999999999981,26.464285714285715
Shivam Dube,202429,2024-04-14,2024,CSK,MI,"Wankhede Stadium, Mumbai",True,132,126,0,38,0,56.833333333333336,57.584567396282196,30,68.8,19.0,19.570385790780925,19.0,5,37.25,18.427786989579985,4,56.833333333333336,40.7736251239343,30,68.8,28.50789364369104,58.0,28.604583937233244,57.6,31.381187794097613,35.36666666666667,0.0,30,2,62.8,0.0,40.7736251239343,28.50789364369104,16.00000000000001,25.655172413793103
Shivam Dube,202434,2024-04-19,2024,CSK,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",True,7,3,0,8,0,59.25806451612903,60.96549856388579,31,82.0,59.25806451612903,42.300486791474384,82.0,0,75.0,22.627416997969522,2,59.25806451612903,42.300486791474384,31,82.0,39.89360851063739,65.9,36.804136240977655,64.1,32.69459958625068,38.29032258064516,0.0,31,2,76.0,0.0,42.300486791474384,39.89360851063739,22.500000000000025,25.0
Shivam Dube,202439,2024-04-23,2024,CSK,LSG,"MA Chidambaram Stadium, Chennai",True,134,128,0,27,0,57.625,58.31304079649162,32,62.8,55.0,28.122746823325933,62.8,10,52.333333333333336,42.39496825489239,3,57.625,42.625715394620954,32,62.8,49.26154686974415,58.6,40.727277236651986,62.9,34.37088731378406,37.1875,0.0,32,2,57.2,0.0,42.625715394620954,49.26154686974415,-26.5,24.35483870967742
Shivam Dube,202446,2024-04-28,2024,CSK,SRH,"MA Chidambaram Stadium, Chennai",True,77,71,0,20,0,59.93939393939394,61.50227770513978,33,84.0,62.18181818181818,35.76539719286836,73.6,11,47.0,56.568542494923804,2,59.93939393939394,44.01060908600575,33,84.0,53.19304465811296,67.6,46.655236695478365,66.65,37.83937659439742,39.93939393939394,0.0,33,2,78.4,0.0,44.01060908600575,53.19304465811296,1.0000000000000016,23.71875
Shivam Dube,202449,2024-05-01,2024,CSK,PBKS,"MA Chidambaram Stadium, Chennai",True,28,0,26,1,6,60.44117647058823,62.03111695568974,34,82.0,63.416666666666664,34.368215583940966,88.0,12,61.0,48.877397639399746,3,60.44117647058823,43.437304995138014,34,82.0,53.24002253943926,74.8,41.15229168723306,67.9,37.74275810633988,40.85294117647059,0.0,34,2,76.4,0.0,43.437304995138014,53.24002253943926,35.000000000000014,23.151515151515152
Shivam Dube,202453,2024-05-05,2024,CSK,PBKS,"Himachal Pradesh Cricket Association Stadium, Dharamsala",True,2,-2,0,1,0,59.51428571428571,60.42233292352512,35,75.6,59.51428571428571,43.14365295053221,75.6,0,52.75,43.18468092584067,4,59.51428571428571,43.14365295053221,35,75.6,58.23486927949612,72.2,43.37382723358511,68.5,36.961573217827755,39.68571428571428,8.666666666666666,35,3,65.6,8.666666666666666,43.14365295053221,58.23486927949612,-52.99999999999999,22.558823529411764
Shivam Dube,202459,2024-05-10,2024,CSK,GT,"Narendra Modi Stadium, Ahmedabad",True,41,35,0,13,0,57.916666666666664,57.889961125389725,36,49.6,42.5,16.263455967290593,42.5,2,38.0,37.255872020394314,6,57.916666666666664,43.58989070218658,36,49.6,55.725218707511594,65.8,48.775676998547816,63.4,38.79690709322072,38.52777777777778,8.666666666666666,36,3,40.0,8.666666666666666,43.58989070218658,55.725218707511594,-37.50000000000001,22.02857142857143
Shivam Dube,202461,2024-05-12,2024,CSK,RR,"MA Chidambaram Stadium, Chennai",True,38,32,0,11,0,57.45945945945946,57.17421841220782,37,56.4,60.69230769230769,34.33992966257749,80.4,13,57.0,57.982756057296896,2,57.45945945945946,43.07009441634687,37,56.4,51.11066424925428,59.6,47.444002079644726,60.35,37.992069809646495,38.432432432432435,8.666666666666666,37,3,46.4,8.666666666666666,43.07009441634687,51.11066424925428,6.5000000000000036,21.555555555555557
Shivam Dube,202468,2024-05-18,2024,CSK,RCB,"M.Chinnaswamy Stadium, Bengaluru",True,5,7,0,15,0,56.94736842105263,56.3994303696745,38,37.2,104.0,42.601197400010385,104.0,1,117.0,58.59180830116101,3,56.94736842105263,42.601197400010385,38,37.2,27.031463149448644,60.6,46.80503296773875,57.35,37.22375444171158,38.26315789473684,8.666666666666666,38,3,27.2,8.666666666666666,42.601197400010385,27.031463149448644,18.000000000000004,21.027027027027028
Shivam Dube,202503,2025-03-23,2025,CSK,MI,"MA Chidambaram Stadium, Chennai",True,19,15,0,7,0,55.61538461538461,55.61538461538462,39,22.8,59.07142857142857,33.54552425886645,67.4,14,56.2,45.279134267342165,5,55.61538461538461,42.852019165480456,39,22.8,18.294808006644946,52.4,48.80619268540053,54.9,39.02482340902087,37.46153846153846,8.666666666666666,39,3,14.4,8.666666666666666,42.852019165480456,18.294808006644946,-17.999999999999996,20.63157894736842
Chakaravarthy,202206,2022-03-30,2022,KKR,RCB,"Dr DY Patil Sports Academy, Mumbai",True,53,0,35,16,24,44.0,44.0,1,44.0,44.0,,44.0,0,44.0,,0,44.0,,1,44.0,,44.0,,44.0,,0.0,40.0,0,1,0.0,40.0,,,0.0,0.0
Chakaravarthy,202208,2022-04-01,2022,KKR,PBKS,"Wankhede Stadium, Mumbai",True,24,0,20,0,24,48.5,48.58998800191969,2,48.5,44.0,6.363961030678928,44.0,1,48.5,6.363961030678928,0,48.5,6.363961030678928,2,48.5,6.363961030678928,48.5,6.363961030678928,48.5,6.363961030678928,0.0,37.5,1,2,0.0,37.5,6.363961030678928,6.363961030678928,8.999999999999986,4.0
Chakaravarthy,202214,2022-04-06,2022,KKR,MI,"Maharashtra Cricket Association Stadium, Pune",True,37,0,33,0,24,40.333333333333336,40.17441728428438,3,40.333333333333336,40.333333333333336,14.843629385474879,40.333333333333336,0,40.333333333333336,14.843629385474879,0,40.333333333333336,14.843629385474879,3,40.333333333333336,14.843629385474879,40.333333333333336,14.843629385474879,40.333333333333336,14.843629385474879,0.0,31.666666666666668,1,3,0.0,31.666666666666668,14.843629385474879,14.843629385474879,-9.999999999999996,3.0
Chakaravarthy,202219,2022-04-10,2022,KKR,DC,"Brabourne Stadium, Mumbai",True,42,1,37,1,26,39.5,39.334503782062626,4,39.5,39.5,12.233832869001711,39.5,0,39.5,12.233832869001711,0,39.5,12.233832869001711,4,39.5,12.233832869001711,39.5,12.233832869001711,39.5,12.233832869001711,0.0,32.0,1,4,0.0,32.0,12.233832869001711,12.233832869001711,-7.99999999999999,3.6666666666666665
Chakaravarthy,202225,2022-04-15,2022,KKR,SRH,"Brabourne Stadium, Mumbai",True,2,0,-2,0,18,40.0,39.91004794135513,5,40.0,42.0,10.653637876331258,42.0,1,40.0,10.653637876331258,0,40.0,10.653637876331258,5,40.0,10.653637876331258,40.0,10.653637876331258,40.0,10.653637876331258,0.5,33.0,2,5,0.5,33.0,10.653637876331258,10.653637876331258,9.000000000000002,3.75
Chakaravarthy,202230,2022-04-18,2022,KKR,RR,"Brabourne Stadium, Mumbai",True,2,1,-3,1,12,33.666666666666664,32.89667347891147,6,31.6,22.0,28.284271247461902,22.0,2,33.666666666666664,18.20622604129331,0,33.666666666666664,18.20622604129331,6,31.6,19.552493447128423,33.666666666666664,18.20622604129331,33.666666666666664,18.20622604129331,0.5,27.166666666666668,2,6,0.5,24.6,18.20622604129331,19.552493447128423,-17.5,4.0
Chakaravarthy,202235,2022-04-23,2022,KKR,GT,"Dr DY Patil Sports Academy, Mumbai",True,9,0,5,0,18,29.142857142857142,27.949754648572572,7,21.4,53.0,20.481117901037297,53.0,1,29.142857142857142,20.481117901037297,0,29.142857142857142,20.481117901037297,7,21.4,18.88915032498815,29.142857142857142,20.481117901037297,29.142857142857142,20.481117901037297,0.6666666666666666,22.857142857142858,3,7,0.6666666666666666,17.0,20.481117901037297,18.88915032498815,-19.999999999999993,3.8333333333333335
Chakaravarthy,202256,2022-05-09,2022,KKR,MI,"Dr DY Patil Sports Academy, Mumbai",True,34,0,30,0,18,26.625,25.219650164895825,8,18.4,31.0,31.11269837220809,31.0,2,37.0,20.25506991207034,1,26.625,20.25506991207034,8,18.4,19.552493447128427,26.625,20.25506991207034,26.625,20.25506991207034,0.6666666666666666,20.625,3,8,0.6666666666666666,14.0,20.25506991207034,19.552493447128427,3.5000000000000018,4.0
Chakaravarthy,202261,2022-05-14,2022,KKR,SRH,"Maharashtra Cricket Association Stadium, Pune",True,46,0,42,0,24,27.444444444444443,26.489448172660865,9,17.8,37.0,19.105700138382204,37.0,1,2.0,19.105700138382204,1,27.444444444444443,19.105700138382204,9,17.8,18.87326150934173,27.444444444444443,19.105700138382204,27.444444444444443,19.105700138382204,0.6666666666666666,21.666666666666668,3,9,0.6666666666666666,13.4,19.105700138382204,18.87326150934173,16.000000000000004,5.5
Chakaravarthy,202266,2022-05-18,2022,KKR,LSG,"Dr DY Patil Sports Academy, Mumbai",True,9,0,5,0,25,29.3,29.10092483764182,10,18.6,32.0,22.06807649071391,32.0,3,29.3,18.944656238633627,0,29.3,18.944656238633627,10,18.6,20.19405853215247,29.3,18.944656238633627,29.3,18.944656238633627,0.6666666666666666,23.7,3,10,0.6666666666666666,14.4,18.944656238633627,20.19405853215247,18.500000000000004,5.444444444444445
Chakaravarthy,202302,2023-04-01,2023,KKR,PBKS,"Punjab Cricket Association IS Bindra Stadium, Mohali",True,48,0,44,0,24,27.454545454545453,27.45454545454545,11,20.0,27.454545454545453,18.98611933157293,20.0,0,24.0,18.98611933157293,1,27.454545454545453,18.98611933157293,11,20.0,18.96048522585854,25.8,19.158983967493338,27.454545454545453,18.98611933157293,0.6666666666666666,22.0,3,11,0.6666666666666666,15.8,18.98611933157293,18.96048522585854,-12.5,5.3
Chakaravarthy,202309,2023-04-06,2023,KKR,RCB,"Eden Gardens, Kolkata",True,154,0,150,0,22,29.166666666666668,30.018269703635156,12,29.2,29.166666666666668,19.049377624447153,29.2,0,53.0,19.049377624447153,1,29.166666666666668,19.049377624447153,12,29.2,19.201562436426887,25.3,18.421304091850946,29.166666666666668,19.049377624447153,0.6666666666666666,23.833333333333332,3,12,0.6666666666666666,25.2,19.049377624447153,19.201562436426887,1.000000000000012,33.72727272727273
Chakaravarthy,202313,2023-04-09,2023,KKR,GT,"Narendra Modi Stadium, Ahmedabad",True,1,0,-3,0,12,38.76923076923077,44.00617531154573,13,58.2,38.76923076923077,39.13258200475627,58.2,0,9.0,39.13258200475627,1,38.76923076923077,39.13258200475627,13,58.2,55.76020086047036,38.3,44.62946211740501,38.76923076923077,39.13258200475627,0.6666666666666666,33.53846153846154,3,13,0.6666666666666666,54.2,39.13258200475627,55.76020086047036,72.50000000000003,31.333333333333332
Chakaravarthy,202319,2023-04-14,2023,KKR,SRH,"Eden Gardens, Kolkata",True,29,0,25,0,24,36.07142857142857,39.09391984777408,14,51.6,154.0,38.928858754862624,154.0,1,24.0,31.11269837220809,2,36.07142857142857,38.928858754862624,14,51.6,61.04342716460144,34.7,46.171299406545714,36.07142857142857,38.928858754862624,0.6666666666666666,30.928571428571427,3,14,0.6666666666666666,47.6,38.928858754862624,61.04342716460144,-23.500000000000007,29.153846153846153
Chakaravarthy,202322,2023-04-16,2023,KKR,MI,"Wankhede Stadium, Mumbai",True,43,0,39,0,24,35.6,37.989401359424264,15,48.2,34.0,14.142135623730951,34.0,2,35.5,2.1213203435596424,2,35.6,37.55719447912553,15,48.2,61.900726974729466,33.4,46.12591462507817,35.6,37.55719447912553,0.6666666666666666,30.533333333333335,3,15,0.6666666666666666,44.2,37.55719447912553,61.900726974729466,-62.499999999999986,27.428571428571427
Chakaravarthy,202328,2023-04-20,2023,KKR,DC,"Arun Jaitley Stadium, Delhi",True,102,0,97,6,24,36.0625,38.17371477929493,16,55.0,36.0625,36.33082942442502,55.0,0,42.0,36.33082942442502,1,36.0625,36.33082942442502,16,55.0,58.27949896833363,37.5,44.82868625234417,36.0625,36.33082942442502,0.6666666666666666,31.0625,3,16,0.6666666666666666,51.0,36.33082942442502,58.27949896833363,21.000000000000004,25.733333333333334
Chakaravarthy,202333,2023-04-23,2023,KKR,CSK,"Eden Gardens, Kolkata",True,33,0,29,3,24,39.94117647058823,43.15751634857958,17,65.8,91.5,88.38834764831844,91.5,2,44.0,38.64173680787927,1,39.94117647058823,38.64173680787927,17,65.8,61.568660859239095,47.5,47.124539490823906,39.94117647058823,38.64173680787927,0.5,34.94117647058823,4,17,0.5,61.6,38.64173680787927,61.568660859239095,36.50000000000001,24.375
Chakaravarthy,202336,2023-04-26,2023,KKR,RCB,"M.Chinnaswamy Stadium, Bengaluru",True,94,0,90,0,24,39.55555555555556,42.146853377359676,18,41.6,39.55555555555556,37.52367444415392,41.6,0,103.5,71.4177848998413,2,39.55555555555556,37.52367444415392,18,41.6,37.1860188780676,49.9,45.5300877320579,39.55555555555556,37.52367444415392,0.4,34.611111111111114,5,18,0.4,37.4,37.52367444415392,37.1860188780676,-4.999999999999994,23.11764705882353
Chakaravarthy,202339,2023-04-29,2023,KKR,GT,"Eden Gardens, Kolkata",True,5,0,1,0,24,42.421052631578945,45.63238767832087,19,60.2,72.0,71.04224095564554,72.0,3,5.0,5.656854249492381,2,42.421052631578945,38.54624320860693,19,60.2,34.995714023291484,55.9,47.127368788092646,42.421052631578945,38.54624320860693,0.4,37.526315789473685,5,19,0.4,56.0,38.54624320860693,34.995714023291484,-3.999999999999988,22.0
Chakaravarthy,202347,2023-05-04,2023,KKR,SRH,"Rajiv Gandhi International Stadium, Hyderabad",True,44,0,40,0,24,40.55,42.49813347571044,20,55.4,40.55,38.439939481851695,55.4,0,25.666666666666668,22.18858565419016,3,40.55,38.439939481851695,20,55.4,41.40410607657168,51.8,49.7924581527051,40.55,38.439939481851695,0.4,35.7,5,20,0.4,51.2,38.439939481851695,41.40410607657168,-14.000000000000002,21.0
Chakaravarthy,202353,2023-05-08,2023,KKR,PBKS,"Eden Gardens, Kolkata",True,112,0,108,0,24,40.714285714285715,42.330667440109735,21,55.6,55.25,66.98445093203846,55.25,4,36.0,16.97056274847714,2,40.714285714285715,37.47418158831872,21,55.6,41.33158598457118,55.3,47.632971773761916,40.55,38.439939481851695,0.4,35.904761904761905,5,21,0.4,51.4,37.47418158831872,41.33158598457118,-24.999999999999996,20.2
Chakaravarthy,202356,2023-05-11,2023,KKR,RR,"Eden Gardens, Kolkata",True,12,0,8,0,18,43.95454545454545,46.4735744672713,22,57.6,66.6,63.31903347335617,66.6,5,2.0,39.60336358096882,1,43.95454545454545,39.60336358096882,22,57.6,44.27527526735435,61.7,50.74128277623436,43.5,41.58124577258358,0.4,39.18181818181818,5,22,0.4,53.6,39.60336358096882,44.27527526735435,53.500000000000014,19.428571428571427
