player,match_id,date,season,team,opposition,venue,total_score,batting_score,bowling_score,avg_score,weighted_avg_score,num_matches,recent_score,venue_avg_score,venue_std_score,venue_recent_score,num_venue_matches,venue_batting_avg,venue_bowling_avg,opposition_avg_score,opposition_std_score,num_opposition_matches,opposition_batting_avg,opposition_bowling_avg,venue_opposition_avg,venue_opposition_std,recent_venue_avg,recent_venue_std,recent_opposition_avg,recent_opposition_std,avg_1st_innings_bat_score,avg_2nd_innings_bat_score,avg_1st_innings_bowl_score,avg_2nd_innings_bowl_score,recent_5_avg,recent_5_std,recent_10_avg,recent_10_std,recent_20_avg,recent_20_std,batting_avg,bowling_avg,batting_matches,bowling_matches,recent_batting_avg,recent_bowling_avg,average_balls_faced,average_balls_bowled,average_balls_faced_at_venue,average_balls_bowled_at_venue,strike_rate_batting,strike_rate_bowling,economy_rate_bowling,score_std,recent_score_std,form_trend,avg_days_between_matches,avg_rank_last_5,top_11_count_last_5
Shahrukh Khan,202314,2023-04-09,,PBKS,SRH,"Rajiv Gandhi International Stadium, Hyderabad",8,8,0,25.5,25.06303623770509,10,30.6,25.5,20.062402647738878,30.6,0,22.3,0.0,50.5,16.263455967290593,2,42.5,0.0,25.5,20.062402647738878,25.5,20.062402647738878,50.5,16.263455967290593,20.857142857142858,39.5,0.0,0.0,30.6,20.452383724153034,25.5,20.062402647738878,25.5,20.062402647738878,22.3,0.0,10,0,25.8,0.0,12.5,0.0,12.5,0.0,1.112,0.0,0.0,20.062402647738878,20.452383724153034,-8.0,41.55555555555556,13.2,2
Shahrukh Khan,202318,2023-04-13,,PBKS,GT,"Punjab Cricket Association IS Bindra Stadium, Mohali",38,38,0,23.90909090909091,22.951445529208385,11,19.8,19.0,19.750719204396308,19.0,1,19.0,0.0,27.0,19.750719204396308,1,27.0,0.0,23.90909090909091,19.750719204396308,19.0,19.750719204396308,27.0,19.750719204396308,19.25,39.5,0.0,0.0,19.8,12.397580409095962,21.5,19.03943276465977,23.90909090909091,19.750719204396308,21.0,0.0,11,0,18.2,0.0,11.636363636363637,0.0,7.0,0.0,1.1171875,0.0,0.0,19.750719204396308,12.397580409095962,-5.5,37.8,14.8,1
Shahrukh Khan,202321,2023-04-15,,PBKS,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",69,45,0,25.083333333333332,24.718270223159948,12,25.4,25.083333333333332,19.265882861271695,25.4,0,22.416666666666668,0.0,25.083333333333332,19.265882861271695,0,22.416666666666668,0.0,25.083333333333332,19.265882861271695,25.083333333333332,19.265882861271695,25.083333333333332,19.265882861271695,21.333333333333332,39.5,0.0,0.0,25.4,13.164345787011218,25.5,17.70906861218599,25.083333333333332,19.265882861271695,22.416666666666668,0.0,12,0,23.8,0.0,11.416666666666666,0.0,11.416666666666666,0.0,1.2043795620437956,0.0,0.0,19.265882861271695,13.164345787011218,7.500000000000005,34.72727272727273,13.6,2
Shahrukh Khan,202327,2023-04-20,,PBKS,RCB,"Punjab Cricket Association IS Bindra Stadium, Mohali",13,13,0,28.46153846153846,29.286530404090755,13,31.4,28.5,13.435028842544403,28.5,2,28.5,0.0,48.0,22.104356224567233,1,40.0,0.0,28.46153846153846,22.104356224567233,28.5,13.435028842544403,48.0,22.104356224567233,21.333333333333332,41.333333333333336,0.0,0.0,31.4,23.607202290826418,32.2,20.31310469185403,28.46153846153846,22.104356224567233,24.153846153846153,0.0,13,0,25.0,0.0,11.307692307692308,0.0,8.0,0.0,1.2789115646258504,0.0,0.0,22.104356224567233,23.607202290826418,30.500000000000007,32.0,12.6,2
Shahrukh Khan,202338,2023-04-28,,PBKS,LSG,"Punjab Cricket Association IS Bindra Stadium, Mohali",14,6,0,27.357142857142858,27.667456938097903,14,30.2,23.333333333333332,13.051181300301263,23.333333333333332,3,23.333333333333332,0.0,69.0,21.6354664057285,1,45.0,0.0,27.357142857142858,21.6354664057285,23.333333333333332,13.051181300301263,69.0,21.6354664057285,21.333333333333332,34.25,0.0,0.0,30.2,24.52957398733211,30.8,21.175457492106283,27.357142857142858,21.6354664057285,23.357142857142858,0.0,14,0,23.8,0.0,10.857142857142858,0.0,7.0,0.0,1.2828947368421053,0.0,0.0,21.6354664057285,24.52957398733211,-12.500000000000004,29.923076923076923,12.4,2
Shahrukh Khan,202341,2023-04-30,,PBKS,CSK,"MA Chidambaram Stadium, Chennai",10,2,0,26.466666666666665,26.415336679964177,15,28.4,26.466666666666665,21.131786033186614,28.4,0,22.2,0.0,2.0,21.131786033186614,1,2.0,0.0,26.466666666666665,21.131786033186614,26.466666666666665,21.131786033186614,2.0,21.131786033186614,21.333333333333332,28.6,0.0,0.0,28.4,25.50098037331114,29.5,21.823789262586317,26.466666666666665,21.131786033186614,22.2,0.0,15,0,22.0,0.0,10.733333333333333,0.0,10.733333333333333,0.0,1.2484472049689441,0.0,0.0,21.131786033186614,25.50098037331114,-27.500000000000004,28.357142857142858,13.2,2
Shahrukh Khan,202353,2023-05-08,,PBKS,KKR,"Eden Gardens, Kolkata",47,39,0,25.4375,25.074942155640336,16,28.8,25.4375,20.82616543357578,28.8,0,20.9375,0.0,8.5,14.849242404917497,2,8.5,0.0,25.4375,20.82616543357578,25.4375,20.82616543357578,8.5,14.849242404917497,21.333333333333332,24.166666666666668,0.0,0.0,28.8,25.1137412585222,24.3,19.26453275379972,25.4375,20.82616543357578,20.9375,0.0,16,0,20.8,0.0,10.25,0.0,10.25,0.0,1.2378048780487805,0.0,0.0,20.82616543357578,25.1137412585222,-1.499999999999998,26.6,14.0,2
Shahrukh Khan,202359,2023-05-13,,PBKS,DC,"Arun Jaitley Stadium, Delhi",2,2,0,26.705882352941178,26.860438681525615,17,30.6,26.705882352941178,20.83196073909737,30.6,0,22.0,0.0,10.0,20.83196073909737,1,10.0,0.0,26.705882352941178,20.83196073909737,26.705882352941178,20.83196073909737,10.0,20.83196073909737,23.1,24.166666666666668,0.0,0.0,30.6,26.235472170326954,28.0,19.75966711370524,26.705882352941178,20.83196073909737,22.0,0.0,17,0,21.0,0.0,10.117647058823529,0.0,10.117647058823529,0.0,1.302325581395349,0.0,0.0,20.83196073909737,26.235472170326954,16.500000000000004,25.4375,14.0,2
Shahrukh Khan,202366,2023-05-19,,PBKS,RR,"Himachal Pradesh Cricket Association Stadium, Dharamsala",79,79,0,25.333333333333332,24.969734933518787,18,17.2,25.333333333333332,21.032188216552044,17.2,0,20.88888888888889,0.0,23.0,21.032188216552044,1,15.0,0.0,25.333333333333332,21.032188216552044,25.333333333333332,21.032188216552044,23.0,21.032188216552044,21.181818181818183,24.166666666666668,0.0,0.0,17.2,17.31184565550421,24.3,20.90215299915298,25.333333333333332,21.032188216552044,20.88888888888889,0.0,18,0,12.4,0.0,9.777777777777779,0.0,9.777777777777779,0.0,1.2840909090909092,0.0,0.0,21.032188216552044,17.31184565550421,-4.000000000000002,24.235294117647058,17.4,1
Shahrukh Khan,202424,2024-04-10,,GT,RR,"Sawai Mansingh Stadium, Jaipur",24,24,0,28.157894736842106,28.157894736842113,19,30.4,28.157894736842106,23.861319600965388,30.4,0,23.94736842105263,0.0,51.0,39.59797974644666,2,47.0,0.0,28.157894736842106,23.861319600965388,28.157894736842106,23.861319600965388,51.0,39.59797974644666,26.0,24.166666666666668,0.0,0.0,30.4,32.12942576517669,30.3,26.948716728878452,28.157894736842106,23.861319600965388,23.94736842105263,0.0,19,0,25.6,0.0,10.473684210526315,0.0,10.473684210526315,0.0,1.3417085427135678,0.0,0.0,23.861319600965388,32.12942576517669,16.000000000000007,23.22222222222222,15.4,2
Shahrukh Khan,202432,2024-04-17,,GT,DC,"Narendra Modi Stadium, Ahmedabad",-2,-2,0,27.95,27.846667448631717,20,32.4,27.95,23.243505035080005,32.4,0,23.95,0.0,6.0,5.656854249492381,2,6.0,0.0,27.95,23.243505035080005,27.95,23.243505035080005,6.0,5.656854249492381,26.0,24.142857142857142,0.0,0.0,32.4,31.149638842208105,30.4,26.92045896917642,27.95,23.243505035080005,23.95,0.0,20,0,29.2,0.0,10.35,0.0,10.35,0.0,1.357487922705314,0.0,0.0,23.243505035080005,31.149638842208105,11.0,39.21052631578947,14.2,2
Shahrukh Khan,202437,2024-04-21,,GT,PBKS,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur, Chandigarh",33,14,3,26.523809523809526,25.71406475207838,21,30.0,26.523809523809526,23.578844432285155,30.0,0,22.714285714285715,0.0,26.523809523809526,23.578844432285155,0,22.714285714285715,0.0,26.523809523809526,23.578844432285155,26.523809523809526,23.578844432285155,26.523809523809526,23.578844432285155,26.0,24.142857142857142,0.0,0.0,30.0,33.66749173906485,29.4,28.008728798160206,25.45,23.658702638274903,22.714285714285715,0.0,21,0,28.4,0.0,9.904761904761905,0.0,9.904761904761905,0.0,1.3509615384615385,0.0,0.0,23.578844432285155,33.66749173906485,-40.49999999999999,37.6,15.2,2
Shahrukh Khan,202440,2024-04-24,,GT,DC,"Arun Jaitley Stadium, Delhi",16,14,2,26.818181818181817,26.266861891482566,22,27.2,2.0,23.051983415618263,2.0,1,2.0,3.0,3.3333333333333335,6.110100926607786,3,3.3333333333333335,3.0,2.0,23.051983415618263,2.0,23.051983415618263,3.3333333333333335,6.110100926607786,26.0,22.875,3.0,0.13636363636363635,27.2,32.46074552440224,28.9,27.882491519470303,27.2,22.800277006627514,22.318181818181817,3.0,22,1,23.4,3.0,9.636363636363637,6.0,4.0,0.0,1.3632075471698113,100.0,1.1666666666666667,23.051983415618263,32.46074552440224,4.500000000000002,36.0,15.8,1
Shahrukh Khan,202445,2024-04-28,,GT,RCB,"Narendra Modi Stadium, Ahmedabad",114,114,0,26.347826086956523,25.67209166602866,23,30.0,-2.0,22.634665079057537,-2.0,1,-2.0,2.5,30.5,24.748737341529164,2,26.5,2.5,26.347826086956523,22.634665079057537,-2.0,22.634665079057537,30.5,24.748737341529164,26.0,21.88888888888889,2.5,0.21739130434782608,30.0,30.273751006441206,23.6,24.20835484795372,27.9,22.192696759828088,21.956521739130434,2.5,23,2,25.8,2.5,9.434782608695652,6.0,1.0,0.0,1.368663594470046,100.0,1.25,22.634665079057537,30.273751006441206,9.0,34.5,14.6,1
Shahrukh Khan,202452,2024-05-04,,GT,RCB,"M.Chinnaswamy Stadium, Bengaluru",95,71,0,30.0,31.015750055784014,24,37.0,30.0,28.463554118266366,37.0,0,25.791666666666668,2.5,58.333333333333336,51.2867754234299,3,55.666666666666664,2.5,30.0,28.463554118266366,30.0,28.463554118266366,58.333333333333336,51.2867754234299,32.76923076923077,21.88888888888889,2.5,0.20833333333333334,37.0,44.93328387732194,33.7,36.989638188732435,32.25,29.372158317197705,25.791666666666668,2.5,24,2,32.8,2.5,10.291666666666666,6.0,10.291666666666666,6.0,1.437246963562753,100.0,1.25,28.463554118266366,44.93328387732194,40.500000000000014,33.17391304347826,14.0,1
Shahrukh Khan,202459,2024-05-10,,GT,CSK,"Narendra Modi Stadium, Ahmedabad",10,2,0,32.6,34.53717086007791,25,51.2,56.0,82.02438661763951,56.0,2,56.0,2.5,6.0,5.656854249492381,2,2.0,2.5,32.6,30.747628634850308,56.0,82.02438661763951,6.0,5.656854249492381,35.5,21.88888888888889,2.5,0.2,51.2,50.65273931388114,41.8,40.86237062791797,35.65,32.501457457198825,27.6,2.5,25,2,42.2,2.5,10.84,6.0,15.5,0.0,1.4464944649446494,100.0,1.25,30.747628634850308,50.65273931388114,39.50000000000001,32.041666666666664,12.2,2
Shahrukh Khan,202505,2025-03-25,,GT,PBKS,"Narendra Modi Stadium, Ahmedabad",12,12,0,31.73076923076923,31.73076923076923,26,53.6,40.666666666666664,63.79132647416366,40.666666666666664,3,38.0,2.5,33.0,30.450691541976767,1,14.0,3.0,31.73076923076923,30.450691541976767,40.666666666666664,63.79132647416366,33.0,30.450691541976767,33.266666666666666,21.88888888888889,2.5,0.19230769230769232,53.6,47.700104821687766,41.8,40.86237062791797,33.05,32.3622180620355,26.615384615384617,2.5,26,2,43.0,2.5,10.538461538461538,6.0,11.333333333333334,0.0,1.437956204379562,100.0,1.25,30.450691541976767,47.700104821687766,-51.99999999999999,31.0,11.0,2
Akash Deep,202206,2022-03-30,,RCB,KKR,"Dr DY Patil Sports Academy, Mumbai",109,0,93,23.0,23.0,1,23.0,23.0,,23.0,1,0.0,23.0,23.0,,0,0.0,23.0,23.0,,23.0,,23.0,,0.0,0.0,23.0,23.0,23.0,,23.0,,23.0,,0.0,23.0,0,1,0.0,23.0,0.0,18.0,0.0,18.0,0.0,18.0,2.111111111111111,,,0.0,0.0,16.0,0
Akash Deep,202213,2022-04-05,,RCB,RR,"Wankhede Stadium, Mumbai",4,0,4,66.0,66.64495162935336,2,66.0,66.0,60.81118318204309,66.0,0,0.0,58.0,66.0,60.81118318204309,0,0.0,58.0,66.0,60.81118318204309,66.0,60.81118318204309,66.0,60.81118318204309,0.0,0.0,93.0,23.0,66.0,60.81118318204309,66.0,60.81118318204309,66.0,60.81118318204309,0.0,58.0,0,2,0.0,58.0,0.0,21.0,0.0,21.0,0.0,10.5,1.9761904761904763,60.81118318204309,60.81118318204309,85.99999999999999,3.0,9.5,1
Akash Deep,202218,2022-04-09,,RCB,MI,"Maharashtra Cricket Association Stadium, Pune",57,0,57,45.333333333333336,44.70810758265619,3,45.333333333333336,45.333333333333336,55.949381885176656,45.333333333333336,0,0.0,40.0,45.333333333333336,55.949381885176656,0,0.0,40.0,45.333333333333336,55.949381885176656,45.333333333333336,55.949381885176656,45.333333333333336,55.949381885176656,0.0,0.0,48.5,23.0,45.333333333333336,55.949381885176656,45.333333333333336,55.949381885176656,45.333333333333336,55.949381885176656,0.0,40.0,0,3,0.0,40.0,0.0,22.333333333333332,0.0,22.333333333333332,0.0,16.75,1.8955223880597014,55.949381885176656,55.949381885176656,-9.500000000000002,4.5,13.0,1
Akash Deep,202222,2022-04-12,,RCB,CSK,"Dr DY Patil Sports Academy, Mumbai",-3,-2,-1,48.25,47.99144204803212,4,48.25,66.0,60.81118318204309,66.0,2,0.0,58.0,48.25,46.05341102097288,0,0.0,44.25,48.25,46.05341102097288,66.0,60.81118318204309,48.25,46.05341102097288,0.0,0.0,51.333333333333336,23.0,48.25,46.05341102097288,48.25,46.05341102097288,48.25,46.05341102097288,0.0,44.25,0,4,0.0,44.25,0.0,22.75,0.0,21.0,0.0,18.2,1.6153846153846154,46.05341102097288,46.05341102097288,-25.999999999999996,4.333333333333333,11.5,2
Akash Deep,202305,2023-04-02,,RCB,MI,"M.Chinnaswamy Stadium, Bengaluru",32,0,32,38.0,38.0,5,38.0,38.0,46.0,38.0,0,-2.0,35.2,57.0,46.0,1,-2.0,57.0,38.0,46.0,38.0,46.0,57.0,46.0,-0.4,-0.4,51.333333333333336,23.0,38.0,46.0,38.0,46.0,38.0,46.0,-2.0,35.2,1,5,-2.0,35.2,2.0,23.0,2.0,23.0,0.0,23.0,1.7826086956521738,46.0,46.0,-3.4999999999999996,4.0,13.6,2
Akash Deep,202309,2023-04-06,,RCB,KKR,"Eden Gardens, Kolkata",36,31,-3,37.0,36.55644940630557,6,39.8,37.0,41.2165015497434,39.8,0,-2.0,34.666666666666664,109.0,41.2165015497434,1,-2.0,93.0,37.0,41.2165015497434,37.0,41.2165015497434,109.0,41.2165015497434,-0.3333333333333333,-0.3333333333333333,46.5,23.0,39.8,45.438970058750236,37.0,41.2165015497434,37.0,41.2165015497434,-2.0,34.666666666666664,1,6,-2.0,37.0,2.0,22.166666666666668,2.0,22.166666666666668,0.0,22.166666666666668,1.7593984962406015,41.2165015497434,45.438970058750236,-12.499999999999996,74.2,12.4,3
Akash Deep,202425,2024-04-11,,RCB,MI,"Wankhede Stadium, Mumbai",27,2,25,36.857142857142854,36.85714285714286,7,25.2,4.0,37.62724443550874,4.0,1,14.5,4.0,44.5,17.67766952966369,2,14.5,44.5,36.857142857142854,37.62724443550874,4.0,37.62724443550874,44.5,17.67766952966369,4.142857142857143,31.0,46.5,23.0,25.2,24.59064862910289,36.857142857142854,37.62724443550874,36.857142857142854,37.62724443550874,14.5,29.285714285714285,2,7,14.5,17.8,5.0,21.0,0.0,25.0,1.7,24.5,1.7959183673469388,37.62724443550874,24.59064862910289,19.500000000000004,62.5,14.2,2
Shahbaz Ahmed,202206,2022-03-30,,RCB,KKR,"Dr DY Patil Sports Academy, Mumbai",55,51,-4,23.0,23.0,1,23.0,23.0,,23.0,1,0.0,7.0,23.0,,0,0.0,7.0,23.0,,23.0,,23.0,,0.0,0.0,7.0,7.0,23.0,,23.0,,23.0,,0.0,7.0,0,1,0.0,7.0,0.0,6.0,0.0,6.0,0.0,100.0,1.0,,,0.0,0.0,16.0,0
Shahbaz Ahmed,202213,2022-04-05,,RCB,RR,"Wankhede Stadium, Mumbai",89,89,0,39.0,39.23998200161986,2,39.0,39.0,22.627416997969522,39.0,0,51.0,1.5,39.0,22.627416997969522,0,51.0,1.5,39.0,22.627416997969522,39.0,22.627416997969522,39.0,22.627416997969522,25.5,51.0,1.5,7.0,39.0,22.627416997969522,39.0,22.627416997969522,39.0,22.627416997969522,51.0,1.5,1,2,51.0,1.5,20.0,6.0,20.0,6.0,1.35,100.0,1.8333333333333333,22.627416997969522,22.627416997969522,31.99999999999999,3.0,12.0,1
Shahbaz Ahmed,202218,2022-04-09,,RCB,MI,"Maharashtra Cricket Association Stadium, Pune",4,0,4,55.666666666666664,56.664813950565474,3,55.666666666666664,55.666666666666664,33.005050118630834,55.666666666666664,0,70.0,1.5,55.666666666666664,33.005050118630834,0,70.0,1.5,55.666666666666664,33.005050118630834,55.666666666666664,33.005050118630834,55.666666666666664,33.005050118630834,46.666666666666664,70.0,1.0,7.0,55.666666666666664,33.005050118630834,55.666666666666664,33.005050118630834,55.666666666666664,33.005050118630834,70.0,1.5,2,2,70.0,1.5,23.0,6.0,23.0,6.0,1.565217391304348,100.0,1.8333333333333333,33.005050118630834,33.005050118630834,33.000000000000014,4.5,8.666666666666666,2
Shahbaz Ahmed,202222,2022-04-12,,RCB,CSK,"Dr DY Patil Sports Academy, Mumbai",66,65,1,42.75,42.59731377357737,4,42.75,39.0,22.627416997969522,39.0,2,51.0,1.5,42.75,37.330729075834206,0,70.0,2.3333333333333335,42.75,37.330729075834206,39.0,22.627416997969522,42.75,37.330729075834206,35.0,70.0,4.0,7.0,42.75,37.330729075834206,42.75,37.330729075834206,42.75,37.330729075834206,70.0,2.3333333333333335,2,3,70.0,2.3333333333333335,23.0,8.0,10.0,6.0,1.565217391304348,100.0,1.7083333333333333,37.330729075834206,37.330729075834206,-25.499999999999993,4.333333333333333,11.5,2
Shahbaz Ahmed,202227,2022-04-16,,RCB,DC,"Wankhede Stadium, Mumbai",61,58,3,47.4,47.648530983896634,5,47.4,89.0,33.96027090586882,89.0,1,89.0,2.0,47.4,33.96027090586882,0,68.33333333333333,2.0,47.4,33.96027090586882,89.0,33.96027090586882,47.4,33.96027090586882,41.0,68.33333333333333,2.5,7.0,47.4,33.96027090586882,47.4,33.96027090586882,47.4,33.96027090586882,68.33333333333333,2.0,3,4,68.33333333333333,2.0,24.333333333333332,9.0,26.0,0.0,1.547945205479452,100.0,1.6388888888888888,33.96027090586882,33.96027090586882,-11.499999999999993,4.0,10.6,3
Shahbaz Ahmed,202231,2022-04-19,,RCB,LSG,"Dr DY Patil Sports Academy, Mumbai",53,34,11,49.666666666666664,50.097706840541925,6,55.0,48.0,22.338307903688676,48.0,3,58.0,1.3333333333333333,49.666666666666664,30.878255563853774,0,65.75,2.2,49.666666666666664,30.878255563853774,48.0,22.338307903688676,49.666666666666664,30.878255563853774,58.0,68.33333333333333,2.5,5.0,55.0,31.280984639234106,49.666666666666664,30.878255563853774,49.666666666666664,30.878255563853774,65.75,2.2,4,5,65.75,2.2,23.5,9.6,15.666666666666666,8.0,1.5425531914893618,100.0,1.625,30.878255563853774,31.280984639234106,28.500000000000007,4.0,8.8,4
Shahbaz Ahmed,202236,2022-04-23,,RCB,SRH,"Brabourne Stadium, Mumbai",7,7,0,50.142857142857146,50.5590987381635,7,54.6,50.142857142857146,28.216003564340166,54.6,0,59.4,3.6666666666666665,50.142857142857146,28.216003564340166,0,59.4,3.6666666666666665,50.142857142857146,28.216003564340166,50.142857142857146,28.216003564340166,50.142857142857146,28.216003564340166,46.0,68.33333333333333,2.5,7.0,54.6,31.29376934790694,50.142857142857146,28.216003564340166,50.142857142857146,28.216003564340166,59.4,3.6666666666666665,5,6,59.4,3.0,23.2,12.0,23.2,12.0,1.4741379310344827,100.0,1.4305555555555556,28.216003564340166,31.29376934790694,-6.499999999999989,3.8333333333333335,9.0,4
Shahbaz Ahmed,202239,2022-04-26,,RCB,RR,"Maharashtra Cricket Association Stadium, Pune",21,21,0,44.75,44.37493584391626,8,38.2,4.0,30.25014757933304,4.0,1,50.666666666666664,4.0,89.0,30.25014757933304,1,89.0,3.6666666666666665,44.75,30.25014757933304,4.0,30.25014757933304,89.0,30.25014757933304,33.0,68.33333333333333,2.5,7.0,38.2,30.227470949452584,44.75,30.25014757933304,44.75,30.25014757933304,50.666666666666664,3.6666666666666665,6,6,50.6,3.0,21.333333333333332,12.0,0.0,12.0,1.390625,100.0,1.4305555555555556,30.25014757933304,30.227470949452584,-27.000000000000004,3.857142857142857,12.0,3
Shahbaz Ahmed,202243,2022-04-30,,RCB,GT,"Brabourne Stadium, Mumbai",64,2,62,42.111111111111114,41.39171968862731,9,41.6,7.0,29.383007182912902,7.0,1,7.0,3.142857142857143,42.111111111111114,29.383007182912902,0,46.42857142857143,3.142857142857143,42.111111111111114,29.383007182912902,7.0,29.383007182912902,42.111111111111114,29.383007182912902,33.0,56.5,2.5,7.0,41.6,26.092144411680692,42.111111111111114,29.383007182912902,42.111111111111114,29.383007182912902,46.42857142857143,3.142857142857143,7,7,37.0,3.8,22.142857142857142,12.857142857142858,12.0,0.0,1.2580645161290323,100.0,1.5333333333333334,29.383007182912902,26.092144411680692,-16.00000000000001,3.75,10.8,3
Shahbaz Ahmed,202249,2022-05-04,,RCB,CSK,"Maharashtra Cricket Association Stadium, Pune",40,1,31,44.3,44.04270731420561,10,41.2,12.5,12.020815280171307,12.5,2,21.0,2.0,66.0,28.554236891299414,1,65.0,1.0,44.3,28.554236891299414,12.5,12.020815280171307,66.0,28.554236891299414,25.25,56.5,2.5,20.75,41.2,25.635912310662945,44.3,28.554236891299414,44.3,28.554236891299414,40.875,10.5,8,8,24.4,15.4,19.625,13.625,13.5,15.0,1.2547770700636942,54.5,1.5045871559633028,28.554236891299414,25.635912310662945,28.500000000000007,3.7777777777777777,10.8,3
Shahbaz Ahmed,202254,2022-05-08,,RCB,SRH,"Wankhede Stadium, Mumbai",21,0,1,43.90909090909091,43.60298869994894,11,37.0,75.0,19.79898987322333,75.0,2,73.5,3.0,7.0,27.11993563950529,1,7.0,12.777777777777779,43.90909090909091,27.11993563950529,75.0,19.79898987322333,7.0,27.11993563950529,20.4,56.5,2.5,22.8,37.0,23.18404623873926,46.0,27.63652977089884,43.90909090909091,27.11993563950529,36.44444444444444,12.777777777777779,9,9,13.0,21.4,17.666666666666668,14.11111111111111,23.5,6.0,1.2452830188679245,42.333333333333336,1.5039370078740157,27.11993563950529,23.18404623873926,9.5,3.8,12.2,2
Shahbaz Ahmed,202260,2022-05-13,,RCB,PBKS,"Brabourne Stadium, Mumbai",35,7,28,42.0,41.30438467694727,12,30.6,35.5,40.30508652763321,35.5,2,4.5,62.0,23.0,26.6901411829094,1,36.44444444444444,7.0,42.0,26.6901411829094,35.5,40.30508652763321,23.0,26.6901411829094,20.4,56.5,2.5,19.166666666666668,30.6,22.052210773525633,42.6,28.484693745550047,42.0,26.6901411829094,36.44444444444444,11.6,9,10,13.0,21.0,17.666666666666668,13.9,7.0,9.5,1.2452830188679245,46.333333333333336,1.5179856115107915,26.6901411829094,22.052210773525633,-21.500000000000004,3.8181818181818183,13.0,1
Shahbaz Ahmed,202267,2022-05-19,,RCB,GT,"Wankhede Stadium, Mumbai",5,0,5,41.46153846153846,40.66301625184352,13,36.2,57.0,34.17601498127012,57.0,3,73.5,2.0,64.0,25.627509258006928,1,2.0,62.0,41.46153846153846,25.627509258006928,57.0,34.17601498127012,64.0,25.627509258006928,20.4,46.6,11.0,19.166666666666668,36.2,17.683325479106017,37.2,23.37044667475951,41.46153846153846,25.627509258006928,33.5,13.090909090909092,10,11,7.6,24.4,17.3,14.818181818181818,15.666666666666666,8.0,1.1965317919075145,40.75,1.539877300613497,25.627509258006928,17.683325479106017,-2.499999999999999,3.9166666666666665,12.6,1
Shahbaz Ahmed,202272,2022-05-25,,RCB,LSG,"Eden Gardens, Kolkata",21,0,5,38.857142857142854,37.36270593687433,14,33.0,38.857142857142854,26.48034726374998,33.0,0,33.5,12.416666666666666,53.0,26.48034726374998,1,34.0,11.0,38.857142857142854,26.48034726374998,38.857142857142854,26.48034726374998,53.0,26.48034726374998,20.4,46.6,9.5,19.166666666666668,33.0,22.034064536530703,37.3,23.214219780126147,38.857142857142854,26.48034726374998,33.5,12.416666666666666,10,12,7.6,25.4,17.3,14.583333333333334,17.3,14.583333333333334,1.1965317919075145,43.75,1.52,26.48034726374998,22.034064536530703,-8.000000000000002,4.076923076923077,13.0,1
Shahbaz Ahmed,202273,2022-05-27,,RCB,RR,"Narendra Modi Stadium, Ahmedabad",18,22,-4,37.666666666666664,35.96792839868921,15,24.4,37.666666666666664,25.93030953114429,24.4,0,33.5,11.846153846153847,55.0,48.08326112068523,2,55.0,0.0,37.666666666666664,25.93030953114429,37.666666666666664,25.93030953114429,55.0,48.08326112068523,20.4,46.6,9.5,17.142857142857142,24.4,13.740451229854134,32.8,21.316660151158764,37.666666666666664,25.93030953114429,33.5,11.846153846153847,10,13,7.6,14.0,17.3,15.307692307692308,17.3,15.307692307692308,1.1965317919075145,49.75,1.5125628140703518,25.93030953114429,13.740451229854134,-6.9999999999999964,4.214285714285714,15.0,0
Shahbaz Ahmed,202305,2023-04-02,,MI,RCB,"M.Chinnaswamy Stadium, Bengaluru",8,0,0,36.4375,36.4375,16,20.0,36.4375,25.528986792794317,20.0,0,32.45454545454545,10.714285714285714,36.4375,25.528986792794317,0,32.45454545454545,10.714285714285714,36.4375,25.528986792794317,36.4375,25.528986792794317,36.4375,25.528986792794317,20.666666666666668,46.6,9.5,17.142857142857142,20.0,10.677078252031311,28.5,19.231051279982935,36.4375,25.528986792794317,32.45454545454545,10.714285714285714,11,14,10.6,7.0,16.454545454545453,15.071428571428571,16.454545454545453,15.071428571428571,1.2099447513812154,52.75,1.5924170616113744,25.528986792794317,10.677078252031311,6.500000000000003,4.066666666666666,15.2,0
Shahbaz Ahmed,202309,2023-04-06,,RCB,KKR,"Eden Gardens, Kolkata",8,1,7,34.76470588235294,33.87568730592683,17,17.4,21.0,25.662544232218835,21.0,1,32.45454545454545,5.0,55.0,25.662544232218835,1,51.0,-4.0,34.76470588235294,25.662544232218835,21.0,25.662544232218835,55.0,25.662544232218835,20.666666666666668,46.6,9.5,17.142857142857142,17.4,11.88696765369537,24.0,18.092355660149213,34.76470588235294,25.662544232218835,32.45454545454545,10.714285714285714,11,14,10.6,7.0,16.454545454545453,15.071428571428571,0.0,24.0,1.2099447513812154,52.75,1.5924170616113744,25.662544232218835,11.88696765369537,-6.499999999999999,23.1875,16.4,0
